T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2011-2012

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2011-2012",20,"KERR COUNTY","KERRVILLE ISD",133903,"TRADITIONAL ISD/CSD","Female",2270
"2011-2012",20,"KERR COUNTY","KERRVILLE ISD",133903,"TRADITIONAL ISD/CSD","Male",2624
"2011-2012",07,"GREGG COUNTY","KILGORE ISD",092902,"TRADITIONAL ISD/CSD","Female",1927
"2011-2012",07,"GREGG COUNTY","KILGORE ISD",092902,"TRADITIONAL ISD/CSD","Male",1986
"2011-2012",12,"BELL COUNTY","KILLEEN ISD",014906,"TRADITIONAL ISD/CSD","Female",19911
"2011-2012",12,"BELL COUNTY","KILLEEN ISD",014906,"TRADITIONAL ISD/CSD","Male",21087
"2011-2012",02,"KLEBERG COUNTY","KINGSVILLE ISD",137901,"TRADITIONAL ISD/CSD","Female",1772
"2011-2012",02,"KLEBERG COUNTY","KINGSVILLE ISD",137901,"TRADITIONAL ISD/CSD","Male",1883
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"OPEN ENROLLMENT CHARTER","Female",731
"2011-2012",13,"TRAVIS COUNTY","KIPP AUSTIN PUBLIC SCHOOLS INC",227820,"OPEN ENROLLMENT CHARTER","Male",744
"2011-2012",04,"HARRIS COUNTY","KIPP INC CHARTER",101813,"OPEN ENROLLMENT CHARTER","Female",2981
"2011-2012",04,"HARRIS COUNTY","KIPP INC CHARTER",101813,"OPEN ENROLLMENT CHARTER","Male",2846
"2011-2012",20,"BEXAR COUNTY","KIPP SAN ANTONIO",015826,"OPEN ENROLLMENT CHARTER","Female",458
"2011-2012",20,"BEXAR COUNTY","KIPP SAN ANTONIO",015826,"OPEN ENROLLMENT CHARTER","Male",423
"2011-2012",04,"HARRIS COUNTY","KIPP SOUTHEAST HOUSTON",101860,"OPEN ENROLLMENT CHARTER","Female",741
"2011-2012",04,"HARRIS COUNTY","KIPP SOUTHEAST HOUSTON",101860,"OPEN ENROLLMENT CHARTER","Male",690
"2011-2012",10,"DALLAS COUNTY","KIPP TRUTH ACADEMY",057837,"OPEN ENROLLMENT CHARTER","Female",158
"2011-2012",10,"DALLAS COUNTY","KIPP TRUTH ACADEMY",057837,"OPEN ENROLLMENT CHARTER","Male",174
"2011-2012",05,"JASPER COUNTY","KIRBYVILLE CISD",121905,"TRADITIONAL ISD/CSD","Female",696
"2011-2012",05,"JASPER COUNTY","KIRBYVILLE CISD",121905,"TRADITIONAL ISD/CSD","Male",756
"2011-2012",04,"HARRIS COUNTY","KLEIN ISD",101915,"TRADITIONAL ISD/CSD","Female",22253
"2011-2012",04,"HARRIS COUNTY","KLEIN ISD",101915,"TRADITIONAL ISD/CSD","Male",23749
"2011-2012",17,"DAWSON COUNTY","KLONDIKE ISD",058905,"TRADITIONAL ISD/CSD","Female",125
"2011-2012",17,"DAWSON COUNTY","KLONDIKE ISD",058905,"TRADITIONAL ISD/CSD","Male",128
"2011-2012",20,"UVALDE COUNTY","KNIPPA ISD",232901,"TRADITIONAL ISD/CSD","Female",153
"2011-2012",20,"UVALDE COUNTY","KNIPPA ISD",232901,"TRADITIONAL ISD/CSD","Male",146
"2011-2012",09,"KNOX COUNTY","KNOX CITY-O'BRIEN CISD",138902,"TRADITIONAL ISD/CSD","Female",135
"2011-2012",09,"KNOX COUNTY","KNOX CITY-O'BRIEN CISD",138902,"TRADITIONAL ISD/CSD","Male",132
"2011-2012",04,"HARRIS COUNTY","KOINONIA COMMUNITY LEARNING ACADEM",101863,"OPEN ENROLLMENT CHARTER","Female",99
"2011-2012",04,"HARRIS COUNTY","KOINONIA COMMUNITY LEARNING ACADEM",101863,"OPEN ENROLLMENT CHARTER","Male",109
"2011-2012",12,"BOSQUE COUNTY","KOPPERL ISD",018907,"TRADITIONAL ISD/CSD","Female",129
"2011-2012",12,"BOSQUE COUNTY","KOPPERL ISD",018907,"TRADITIONAL ISD/CSD","Male",117
"2011-2012",05,"HARDIN COUNTY","KOUNTZE ISD",100903,"TRADITIONAL ISD/CSD","Female",613
"2011-2012",05,"HARDIN COUNTY","KOUNTZE ISD",100903,"TRADITIONAL ISD/CSD","Male",723
"2011-2012",16,"SWISHER COUNTY","KRESS ISD",219905,"TRADITIONAL ISD/CSD","Female",110
"2011-2012",16,"SWISHER COUNTY","KRESS ISD",219905,"TRADITIONAL ISD/CSD","Male",129
"2011-2012",11,"DENTON COUNTY","KRUM ISD",061905,"TRADITIONAL ISD/CSD","Female",909
"2011-2012",11,"DENTON COUNTY","KRUM ISD",061905,"TRADITIONAL ISD/CSD","Male",878
"2011-2012",10,"DALLAS COUNTY","LA ACADEMIA DE ESTRELLAS",057839,"OPEN ENROLLMENT CHARTER","Female",365
"2011-2012",10,"DALLAS COUNTY","LA ACADEMIA DE ESTRELLAS",057839,"OPEN ENROLLMENT CHARTER","Male",378
"2011-2012",04,"HARRIS COUNTY","LA AMISTAD LOVE & LEARNING ACADEMY",101833,"OPEN ENROLLMENT CHARTER","Female",215
"2011-2012",04,"HARRIS COUNTY","LA AMISTAD LOVE & LEARNING ACADEMY",101833,"OPEN ENROLLMENT CHARTER","Male",182
"2011-2012",19,"EL PASO COUNTY","LA FE PREPARATORY SCHOOL",071807,"OPEN ENROLLMENT CHARTER","Female",127
"2011-2012",19,"EL PASO COUNTY","LA FE PREPARATORY SCHOOL",071807,"OPEN ENROLLMENT CHARTER","Male",90
"2011-2012",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Female",1782
"2011-2012",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Male",1917
"2011-2012",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Female",44
"2011-2012",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Male",60
"2011-2012",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Female",920
"2011-2012",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Male",948
"2011-2012",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Female",14171
"2011-2012",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Male",14794
"2011-2012",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Female",1380
"2011-2012",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Male",1609
"2011-2012",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Female",3640
"2011-2012",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Male",4128
"2011-2012",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Female",210
"2011-2012",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Male",260
"2011-2012",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Female",1411
"2011-2012",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Male",1502
"2011-2012",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Female",1494
"2011-2012",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Male",1572
"2011-2012",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Female",280
"2011-2012",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Male",316
"2011-2012",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Female",543
"2011-2012",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Male",570
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Female",636
"2011-2012",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Male",693
"2011-2012",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Female",1998
"2011-2012",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Male",2089
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Female",3522
"2011-2012",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Male",3890
"2011-2012",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Female",1490
"2011-2012",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Male",1664
"2011-2012",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Female",12304
"2011-2012",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Male",12974
"2011-2012",17,"DAWSON COUNTY","LAMESA ISD",058906,"TRADITIONAL ISD/CSD","Female",900
"2011-2012",17,"DAWSON COUNTY","LAMESA ISD",058906,"TRADITIONAL ISD/CSD","Male",981
"2011-2012",12,"LAMPASAS COUNTY","LAMPASAS ISD",141901,"TRADITIONAL ISD/CSD","Female",1653
"2011-2012",12,"LAMPASAS COUNTY","LAMPASAS ISD",141901,"TRADITIONAL ISD/CSD","Male",1730
"2011-2012",10,"DALLAS COUNTY","LANCASTER ISD",057913,"TRADITIONAL ISD/CSD","Female",2950
"2011-2012",10,"DALLAS COUNTY","LANCASTER ISD",057913,"TRADITIONAL ISD/CSD","Male",3214
"2011-2012",07,"RUSK COUNTY","LANEVILLE ISD",201903,"TRADITIONAL ISD/CSD","Female",65
"2011-2012",07,"RUSK COUNTY","LANEVILLE ISD",201903,"TRADITIONAL ISD/CSD","Male",87
"2011-2012",07,"HENDERSON COUNTY","LAPOYNOR ISD",107910,"TRADITIONAL ISD/CSD","Female",230
"2011-2012",07,"HENDERSON COUNTY","LAPOYNOR ISD",107910,"TRADITIONAL ISD/CSD","Male",225
"2011-2012",01,"WEBB COUNTY","LAREDO ISD",240901,"TRADITIONAL ISD/CSD","Female",12070
"2011-2012",01,"WEBB COUNTY","LAREDO ISD",240901,"TRADITIONAL ISD/CSD","Male",12718
"2011-2012",01,"WILLACY COUNTY","LASARA ISD",245901,"TRADITIONAL ISD/CSD","Female",241
"2011-2012",01,"WILLACY COUNTY","LASARA ISD",245901,"TRADITIONAL ISD/CSD","Male",231
"2011-2012",06,"HOUSTON COUNTY","LATEXO ISD",113905,"TRADITIONAL ISD/CSD","Female",251
"2011-2012",06,"HOUSTON COUNTY","LATEXO ISD",113905,"TRADITIONAL ISD/CSD","Male",245
"2011-2012",16,"PARMER COUNTY","LAZBUDDIE ISD",185904,"TRADITIONAL ISD/CSD","Female",85
"2011-2012",16,"PARMER COUNTY","LAZBUDDIE ISD",185904,"TRADITIONAL ISD/CSD","Male",76
"2011-2012",10,"DENTON COUNTY","LEADERSHIP PREP SCHOOL",061804,"OPEN ENROLLMENT CHARTER","Female",126
"2011-2012",10,"DENTON COUNTY","LEADERSHIP PREP SCHOOL",061804,"OPEN ENROLLMENT CHARTER","Male",124
"2011-2012",20,"REAL COUNTY","LEAKEY ISD",193902,"TRADITIONAL ISD/CSD","Female",121
"2011-2012",20,"REAL COUNTY","LEAKEY ISD",193902,"TRADITIONAL ISD/CSD","Male",109
"2011-2012",13,"WILLIAMSON COUNTY","LEANDER ISD",246913,"TRADITIONAL ISD/CSD","Female",16190
"2011-2012",13,"WILLIAMSON COUNTY","LEANDER ISD",246913,"TRADITIONAL ISD/CSD","Male",17119
"2011-2012",08,"BOWIE COUNTY","LEARY ISD",019914,"TRADITIONAL ISD/CSD","Female",58
"2011-2012",08,"BOWIE COUNTY","LEARY ISD",019914,"TRADITIONAL ISD/CSD","Male",64
"2011-2012",16,"GRAY COUNTY","LEFORS ISD",090902,"TRADITIONAL ISD/CSD","Female",95
"2011-2012",16,"GRAY COUNTY","LEFORS ISD",090902,"TRADITIONAL ISD/CSD","Male",90
"2011-2012",06,"POLK COUNTY","LEGGETT ISD",187906,"TRADITIONAL ISD/CSD","Female",96
"2011-2012",06,"POLK COUNTY","LEGGETT ISD",187906,"TRADITIONAL ISD/CSD","Male",91
"2011-2012",06,"LEON COUNTY","LEON ISD",145911,"TRADITIONAL ISD/CSD","Female",377
"2011-2012",06,"LEON COUNTY","LEON ISD",145911,"TRADITIONAL ISD/CSD","Male",390
"2011-2012",10,"FANNIN COUNTY","LEONARD ISD",074909,"TRADITIONAL ISD/CSD","Female",415
"2011-2012",10,"FANNIN COUNTY","LEONARD ISD",074909,"TRADITIONAL ISD/CSD","Male",467
"2011-2012",17,"HOCKLEY COUNTY","LEVELLAND ISD",110902,"TRADITIONAL ISD/CSD","Female",1491
"2011-2012",17,"HOCKLEY COUNTY","LEVELLAND ISD",110902,"TRADITIONAL ISD/CSD","Male",1548
"2011-2012",07,"RUSK COUNTY","LEVERETTS CHAPEL ISD",201904,"TRADITIONAL ISD/CSD","Female",136
"2011-2012",07,"RUSK COUNTY","LEVERETTS CHAPEL ISD",201904,"TRADITIONAL ISD/CSD","Male",125
"2011-2012",11,"DENTON COUNTY","LEWISVILLE ISD",061902,"TRADITIONAL ISD/CSD","Female",25139
"2011-2012",11,"DENTON COUNTY","LEWISVILLE ISD",061902,"TRADITIONAL ISD/CSD","Male",26781
"2011-2012",13,"LEE COUNTY","LEXINGTON ISD",144902,"TRADITIONAL ISD/CSD","Female",475
"2011-2012",13,"LEE COUNTY","LEXINGTON ISD",144902,"TRADITIONAL ISD/CSD","Male",456
"2011-2012",13,"WILLIAMSON COUNTY","LIBERTY HILL ISD",246908,"TRADITIONAL ISD/CSD","Female",1325
"2011-2012",13,"WILLIAMSON COUNTY","LIBERTY HILL ISD",246908,"TRADITIONAL ISD/CSD","Male",1427
"2011-2012",04,"LIBERTY COUNTY","LIBERTY ISD",146906,"TRADITIONAL ISD/CSD","Female",1059
"2011-2012",04,"LIBERTY COUNTY","LIBERTY ISD",146906,"TRADITIONAL ISD/CSD","Male",1103
"2011-2012",08,"BOWIE COUNTY","LIBERTY-EYLAU ISD",019908,"TRADITIONAL ISD/CSD","Female",1366
"2011-2012",08,"BOWIE COUNTY","LIBERTY-EYLAU ISD",019908,"TRADITIONAL ISD/CSD","Male",1418
"2011-2012",10,"DALLAS COUNTY","LIFE SCHOOL",057807,"OPEN ENROLLMENT CHARTER","Female",2083
"2011-2012",10,"DALLAS COUNTY","LIFE SCHOOL",057807,"OPEN ENROLLMENT CHARTER","Male",1856
"2011-2012",20,"BEXAR COUNTY","LIGHTHOUSE CHARTER SCHOOL",015825,"OPEN ENROLLMENT CHARTER","Female",97
"2011-2012",20,"BEXAR COUNTY","LIGHTHOUSE CHARTER SCHOOL",015825,"OPEN ENROLLMENT CHARTER","Male",117
"2011-2012",07,"SMITH COUNTY","LINDALE ISD",212903,"TRADITIONAL ISD/CSD","Female",1828
"2011-2012",07,"SMITH COUNTY","LINDALE ISD",212903,"TRADITIONAL ISD/CSD","Male",1927
"2011-2012",08,"CASS COUNTY","LINDEN-KILDARE CISD",034905,"TRADITIONAL ISD/CSD","Female",396
"2011-2012",08,"CASS COUNTY","LINDEN-KILDARE CISD",034905,"TRADITIONAL ISD/CSD","Male",429
"2011-2012",11,"COOKE COUNTY","LINDSAY ISD",049907,"TRADITIONAL ISD/CSD","Female",276
"2011-2012",11,"COOKE COUNTY","LINDSAY ISD",049907,"TRADITIONAL ISD/CSD","Male",260
"2011-2012",11,"ERATH COUNTY","LINGLEVILLE ISD",072909,"TRADITIONAL ISD/CSD","Female",103
"2011-2012",11,"ERATH COUNTY","LINGLEVILLE ISD",072909,"TRADITIONAL ISD/CSD","Male",135
"2011-2012",11,"HOOD COUNTY","LIPAN ISD",111902,"TRADITIONAL ISD/CSD","Female",145
"2011-2012",11,"HOOD COUNTY","LIPAN ISD",111902,"TRADITIONAL ISD/CSD","Male",156
"2011-2012",05,"ORANGE COUNTY","LITTLE CYPRESS-MAURICEVILLE CISD",181908,"TRADITIONAL ISD/CSD","Female",1668
"2011-2012",05,"ORANGE COUNTY","LITTLE CYPRESS-MAURICEVILLE CISD",181908,"TRADITIONAL ISD/CSD","Male",1908
"2011-2012",11,"DENTON COUNTY","LITTLE ELM ISD",061914,"TRADITIONAL ISD/CSD","Female",3102
"2011-2012",11,"DENTON COUNTY","LITTLE ELM ISD",061914,"TRADITIONAL ISD/CSD","Male",3304
"2011-2012",17,"LAMB COUNTY","LITTLEFIELD ISD",140904,"TRADITIONAL ISD/CSD","Female",694
"2011-2012",17,"LAMB COUNTY","LITTLEFIELD ISD",140904,"TRADITIONAL ISD/CSD","Male",755
"2011-2012",06,"POLK COUNTY","LIVINGSTON ISD",187907,"TRADITIONAL ISD/CSD","Female",1952
"2011-2012",06,"POLK COUNTY","LIVINGSTON ISD",187907,"TRADITIONAL ISD/CSD","Male",2154
"2011-2012",13,"LLANO COUNTY","LLANO ISD",150901,"TRADITIONAL ISD/CSD","Female",874
"2011-2012",13,"LLANO COUNTY","LLANO ISD",150901,"TRADITIONAL ISD/CSD","Male",962
"2011-2012",13,"CALDWELL COUNTY","LOCKHART ISD",028902,"TRADITIONAL ISD/CSD","Female",2368
"2011-2012",13,"CALDWELL COUNTY","LOCKHART ISD",028902,"TRADITIONAL ISD/CSD","Male",2414
"2011-2012",17,"FLOYD COUNTY","LOCKNEY ISD",077902,"TRADITIONAL ISD/CSD","Female",261
"2011-2012",17,"FLOYD COUNTY","LOCKNEY ISD",077902,"TRADITIONAL ISD/CSD","Male",275
"2011-2012",15,"MCCULLOCH COUNTY","LOHN ISD",160905,"TRADITIONAL ISD/CSD","Female",56
"2011-2012",15,"MCCULLOCH COUNTY","LOHN ISD",160905,"TRADITIONAL ISD/CSD","Male",46
"2011-2012",12,"LAMPASAS COUNTY","LOMETA ISD",141902,"TRADITIONAL ISD/CSD","Female",141
"2011-2012",12,"LAMPASAS COUNTY","LOMETA ISD",141902,"TRADITIONAL ISD/CSD","Male",157
"2011-2012",02,"NUECES COUNTY","LONDON ISD",178906,"TRADITIONAL ISD/CSD","Female",252
"2011-2012",02,"NUECES COUNTY","LONDON ISD",178906,"TRADITIONAL ISD/CSD","Male",235
"2011-2012",10,"HUNT COUNTY","LONE OAK ISD",116906,"TRADITIONAL ISD/CSD","Female",435
"2011-2012",10,"HUNT COUNTY","LONE OAK ISD",116906,"TRADITIONAL ISD/CSD","Male",498
"2011-2012",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Female",4179
"2011-2012",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Male",4439
"2011-2012",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Female",54
"2011-2012",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Male",55
"2011-2012",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Female",62
"2011-2012",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Male",83
"2011-2012",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Female",792
"2011-2012",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Male",847
"2011-2012",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Female",152
"2011-2012",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Male",152
"2011-2012",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Female",5072
"2011-2012",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Male",5238
"2011-2012",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Female",222
"2011-2012",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Male",235
"2011-2012",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Female",1691
"2011-2012",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Male",1849
"2011-2012",06,"HOUSTON COUNTY","LOVELADY ISD",113903,"TRADITIONAL ISD/CSD","Female",255
"2011-2012",06,"HOUSTON COUNTY","LOVELADY ISD",113903,"TRADITIONAL ISD/CSD","Male",242
"2011-2012",17,"LUBBOCK COUNTY","LUBBOCK ISD",152901,"TRADITIONAL ISD/CSD","Female",14206
"2011-2012",17,"LUBBOCK COUNTY","LUBBOCK ISD",152901,"TRADITIONAL ISD/CSD","Male",14584
"2011-2012",17,"LUBBOCK COUNTY","LUBBOCK-COOPER ISD",152906,"TRADITIONAL ISD/CSD","Female",2073
"2011-2012",17,"LUBBOCK COUNTY","LUBBOCK-COOPER ISD",152906,"TRADITIONAL ISD/CSD","Male",2196
"2011-2012",14,"JONES COUNTY","LUEDERS-AVOCA ISD",127905,"TRADITIONAL ISD/CSD","Female",42
"2011-2012",14,"JONES COUNTY","LUEDERS-AVOCA ISD",127905,"TRADITIONAL ISD/CSD","Male",66
"2011-2012",07,"ANGELINA COUNTY","LUFKIN ISD",003903,"TRADITIONAL ISD/CSD","Female",4174
"2011-2012",07,"ANGELINA COUNTY","LUFKIN ISD",003903,"TRADITIONAL ISD/CSD","Male",4357
"2011-2012",13,"CALDWELL COUNTY","LULING ISD",028903,"TRADITIONAL ISD/CSD","Female",687
"2011-2012",13,"CALDWELL COUNTY","LULING ISD",028903,"TRADITIONAL ISD/CSD","Male",736
"2011-2012",05,"HARDIN COUNTY","LUMBERTON ISD",100907,"TRADITIONAL ISD/CSD","Female",1886
"2011-2012",05,"HARDIN COUNTY","LUMBERTON ISD",100907,"TRADITIONAL ISD/CSD","Male",2008
"2011-2012",01,"WILLACY COUNTY","LYFORD CISD",245902,"TRADITIONAL ISD/CSD","Female",739
"2011-2012",01,"WILLACY COUNTY","LYFORD CISD",245902,"TRADITIONAL ISD/CSD","Male",796
"2011-2012",20,"ATASCOSA COUNTY","LYTLE ISD",007904,"TRADITIONAL ISD/CSD","Female",830
"2011-2012",20,"ATASCOSA COUNTY","LYTLE ISD",007904,"TRADITIONAL ISD/CSD","Male",889
"2011-2012",10,"KAUFMAN COUNTY","MABANK ISD",129905,"TRADITIONAL ISD/CSD","Female",1658
"2011-2012",10,"KAUFMAN COUNTY","MABANK ISD",129905,"TRADITIONAL ISD/CSD","Male",1751
"2011-2012",06,"MADISON COUNTY","MADISONVILLE CISD",154901,"TRADITIONAL ISD/CSD","Female",1111
"2011-2012",06,"MADISON COUNTY","MADISONVILLE CISD",154901,"TRADITIONAL ISD/CSD","Male",1145
"2011-2012",06,"MONTGOMERY COUNTY","MAGNOLIA ISD",170906,"TRADITIONAL ISD/CSD","Female",5872
"2011-2012",06,"MONTGOMERY COUNTY","MAGNOLIA ISD",170906,"TRADITIONAL ISD/CSD","Male",6144
"2011-2012",04,"GALVESTON COUNTY","MAINLAND PREPARATORY ACADEMY",084801,"OPEN ENROLLMENT CHARTER","Female",232
"2011-2012",04,"GALVESTON COUNTY","MAINLAND PREPARATORY ACADEMY",084801,"OPEN ENROLLMENT CHARTER","Male",179
"2011-2012",07,"HENDERSON COUNTY","MALAKOFF ISD",107906,"TRADITIONAL ISD/CSD","Female",610
"2011-2012",07,"HENDERSON COUNTY","MALAKOFF ISD",107906,"TRADITIONAL ISD/CSD","Male",685
"2011-2012",12,"HILL COUNTY","MALONE ISD",109908,"TRADITIONAL ISD/CSD","Female",48
"2011-2012",12,"HILL COUNTY","MALONE ISD",109908,"TRADITIONAL ISD/CSD","Male",54
"2011-2012",08,"BOWIE COUNTY","MALTA ISD",019910,"TRADITIONAL ISD/CSD","Female",65
"2011-2012",08,"BOWIE COUNTY","MALTA ISD",019910,"TRADITIONAL ISD/CSD","Male",83
"2011-2012",10,"DALLAS COUNTY","MANARA ACADEMY",057844,"OPEN ENROLLMENT CHARTER","Female",210
"2011-2012",10,"DALLAS COUNTY","MANARA ACADEMY",057844,"OPEN ENROLLMENT CHARTER","Male",196
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"TRADITIONAL ISD/CSD","Female",3837
"2011-2012",13,"TRAVIS COUNTY","MANOR ISD",227907,"TRADITIONAL ISD/CSD","Male",3886
"2011-2012",11,"TARRANT COUNTY","MANSFIELD ISD",220908,"TRADITIONAL ISD/CSD","Female",15838
"2011-2012",11,"TARRANT COUNTY","MANSFIELD ISD",220908,"TRADITIONAL ISD/CSD","Male",16726
"2011-2012",18,"BREWSTER COUNTY","MARATHON ISD",022902,"TRADITIONAL ISD/CSD","Female",32
"2011-2012",18,"BREWSTER COUNTY","MARATHON ISD",022902,"TRADITIONAL ISD/CSD","Male",28
"2011-2012",13,"BURNET COUNTY","MARBLE FALLS ISD",027904,"TRADITIONAL ISD/CSD","Female",2005
"2011-2012",13,"BURNET COUNTY","MARBLE FALLS ISD",027904,"TRADITIONAL ISD/CSD","Male",2060
"2011-2012",18,"PRESIDIO COUNTY","MARFA ISD",189901,"TRADITIONAL ISD/CSD","Female",169
"2011-2012",18,"PRESIDIO COUNTY","MARFA ISD",189901,"TRADITIONAL ISD/CSD","Male",200
"2011-2012",13,"GUADALUPE COUNTY","MARION ISD",094904,"TRADITIONAL ISD/CSD","Female",651
"2011-2012",13,"GUADALUPE COUNTY","MARION ISD",094904,"TRADITIONAL ISD/CSD","Male",725
"2011-2012",12,"FALLS COUNTY","MARLIN ISD",073903,"TRADITIONAL ISD/CSD","Female",544
"2011-2012",12,"FALLS COUNTY","MARLIN ISD",073903,"TRADITIONAL ISD/CSD","Male",536
"2011-2012",07,"HARRISON COUNTY","MARSHALL ISD",102902,"TRADITIONAL ISD/CSD","Female",2841
"2011-2012",07,"HARRISON COUNTY","MARSHALL ISD",102902,"TRADITIONAL ISD/CSD","Male",2937
"2011-2012",12,"MCLENNAN COUNTY","MART ISD",161908,"TRADITIONAL ISD/CSD","Female",286
"2011-2012",12,"MCLENNAN COUNTY","MART ISD",161908,"TRADITIONAL ISD/CSD","Male",290
"2011-2012",07,"VAN ZANDT COUNTY","MARTINS MILL ISD",234905,"TRADITIONAL ISD/CSD","Female",242
"2011-2012",07,"VAN ZANDT COUNTY","MARTINS MILL ISD",234905,"TRADITIONAL ISD/CSD","Male",236
"2011-2012",07,"NACOGDOCHES COUNTY","MARTINSVILLE ISD",174909,"TRADITIONAL ISD/CSD","Female",175
"2011-2012",07,"NACOGDOCHES COUNTY","MARTINSVILLE ISD",174909,"TRADITIONAL ISD/CSD","Male",190
"2011-2012",15,"MASON COUNTY","MASON ISD",157901,"TRADITIONAL ISD/CSD","Female",319
"2011-2012",15,"MASON COUNTY","MASON ISD",157901,"TRADITIONAL ISD/CSD","Male",356
"2011-2012",03,"MATAGORDA COUNTY","MATAGORDA ISD",158904,"TRADITIONAL ISD/CSD","Female",48
"2011-2012",03,"MATAGORDA COUNTY","MATAGORDA ISD",158904,"TRADITIONAL ISD/CSD","Male",97
"2011-2012",02,"SAN PATRICIO COUNTY","MATHIS ISD",205904,"TRADITIONAL ISD/CSD","Female",848
"2011-2012",02,"SAN PATRICIO COUNTY","MATHIS ISD",205904,"TRADITIONAL ISD/CSD","Male",884
