T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2013-2014

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2013-2014",08,"BOWIE COUNTY","LEARY ISD",019914,"TRADITIONAL ISD/CSD","Female",55
"2013-2014",08,"BOWIE COUNTY","LEARY ISD",019914,"TRADITIONAL ISD/CSD","Male",55
"2013-2014",16,"GRAY COUNTY","LEFORS ISD",090902,"TRADITIONAL ISD/CSD","Female",87
"2013-2014",16,"GRAY COUNTY","LEFORS ISD",090902,"TRADITIONAL ISD/CSD","Male",89
"2013-2014",10,"DALLAS COUNTY","LEGACY PREPARATORY",057846,"OPEN ENROLLMENT CHARTER","Female",530
"2013-2014",10,"DALLAS COUNTY","LEGACY PREPARATORY",057846,"OPEN ENROLLMENT CHARTER","Male",450
"2013-2014",06,"POLK COUNTY","LEGGETT ISD",187906,"TRADITIONAL ISD/CSD","Female",84
"2013-2014",06,"POLK COUNTY","LEGGETT ISD",187906,"TRADITIONAL ISD/CSD","Male",86
"2013-2014",06,"LEON COUNTY","LEON ISD",145911,"TRADITIONAL ISD/CSD","Female",372
"2013-2014",06,"LEON COUNTY","LEON ISD",145911,"TRADITIONAL ISD/CSD","Male",360
"2013-2014",10,"FANNIN COUNTY","LEONARD ISD",074909,"TRADITIONAL ISD/CSD","Female",409
"2013-2014",10,"FANNIN COUNTY","LEONARD ISD",074909,"TRADITIONAL ISD/CSD","Male",477
"2013-2014",17,"HOCKLEY COUNTY","LEVELLAND ISD",110902,"TRADITIONAL ISD/CSD","Female",1562
"2013-2014",17,"HOCKLEY COUNTY","LEVELLAND ISD",110902,"TRADITIONAL ISD/CSD","Male",1546
"2013-2014",07,"RUSK COUNTY","LEVERETTS CHAPEL ISD",201904,"TRADITIONAL ISD/CSD","Female",143
"2013-2014",07,"RUSK COUNTY","LEVERETTS CHAPEL ISD",201904,"TRADITIONAL ISD/CSD","Male",150
"2013-2014",11,"DENTON COUNTY","LEWISVILLE ISD",061902,"TRADITIONAL ISD/CSD","Female",25566
"2013-2014",11,"DENTON COUNTY","LEWISVILLE ISD",061902,"TRADITIONAL ISD/CSD","Male",27235
"2013-2014",13,"LEE COUNTY","LEXINGTON ISD",144902,"TRADITIONAL ISD/CSD","Female",470
"2013-2014",13,"LEE COUNTY","LEXINGTON ISD",144902,"TRADITIONAL ISD/CSD","Male",476
"2013-2014",13,"WILLIAMSON COUNTY","LIBERTY HILL ISD",246908,"TRADITIONAL ISD/CSD","Female",1469
"2013-2014",13,"WILLIAMSON COUNTY","LIBERTY HILL ISD",246908,"TRADITIONAL ISD/CSD","Male",1508
"2013-2014",04,"LIBERTY COUNTY","LIBERTY ISD",146906,"TRADITIONAL ISD/CSD","Female",1022
"2013-2014",04,"LIBERTY COUNTY","LIBERTY ISD",146906,"TRADITIONAL ISD/CSD","Male",1048
"2013-2014",08,"BOWIE COUNTY","LIBERTY-EYLAU ISD",019908,"TRADITIONAL ISD/CSD","Female",1286
"2013-2014",08,"BOWIE COUNTY","LIBERTY-EYLAU ISD",019908,"TRADITIONAL ISD/CSD","Male",1386
"2013-2014",10,"DALLAS COUNTY","LIFE SCHOOL",057807,"OPEN ENROLLMENT CHARTER","Female",2445
"2013-2014",10,"DALLAS COUNTY","LIFE SCHOOL",057807,"OPEN ENROLLMENT CHARTER","Male",2199
"2013-2014",20,"BEXAR COUNTY","LIGHTHOUSE CHARTER SCHOOL",015825,"OPEN ENROLLMENT CHARTER","Female",129
"2013-2014",20,"BEXAR COUNTY","LIGHTHOUSE CHARTER SCHOOL",015825,"OPEN ENROLLMENT CHARTER","Male",118
"2013-2014",07,"SMITH COUNTY","LINDALE ISD",212903,"TRADITIONAL ISD/CSD","Female",1860
"2013-2014",07,"SMITH COUNTY","LINDALE ISD",212903,"TRADITIONAL ISD/CSD","Male",1963
"2013-2014",08,"CASS COUNTY","LINDEN-KILDARE CISD",034905,"TRADITIONAL ISD/CSD","Female",377
"2013-2014",08,"CASS COUNTY","LINDEN-KILDARE CISD",034905,"TRADITIONAL ISD/CSD","Male",375
"2013-2014",11,"COOKE COUNTY","LINDSAY ISD",049907,"TRADITIONAL ISD/CSD","Female",244
"2013-2014",11,"COOKE COUNTY","LINDSAY ISD",049907,"TRADITIONAL ISD/CSD","Male",245
"2013-2014",11,"ERATH COUNTY","LINGLEVILLE ISD",072909,"TRADITIONAL ISD/CSD","Female",96
"2013-2014",11,"ERATH COUNTY","LINGLEVILLE ISD",072909,"TRADITIONAL ISD/CSD","Male",123
"2013-2014",11,"HOOD COUNTY","LIPAN ISD",111902,"TRADITIONAL ISD/CSD","Female",159
"2013-2014",11,"HOOD COUNTY","LIPAN ISD",111902,"TRADITIONAL ISD/CSD","Male",165
"2013-2014",05,"ORANGE COUNTY","LITTLE CYPRESS-MAURICEVILLE CISD",181908,"TRADITIONAL ISD/CSD","Female",1574
"2013-2014",05,"ORANGE COUNTY","LITTLE CYPRESS-MAURICEVILLE CISD",181908,"TRADITIONAL ISD/CSD","Male",1726
"2013-2014",11,"DENTON COUNTY","LITTLE ELM ISD",061914,"TRADITIONAL ISD/CSD","Female",3219
"2013-2014",11,"DENTON COUNTY","LITTLE ELM ISD",061914,"TRADITIONAL ISD/CSD","Male",3418
"2013-2014",17,"LAMB COUNTY","LITTLEFIELD ISD",140904,"TRADITIONAL ISD/CSD","Female",690
"2013-2014",17,"LAMB COUNTY","LITTLEFIELD ISD",140904,"TRADITIONAL ISD/CSD","Male",731
"2013-2014",06,"POLK COUNTY","LIVINGSTON ISD",187907,"TRADITIONAL ISD/CSD","Female",1910
"2013-2014",06,"POLK COUNTY","LIVINGSTON ISD",187907,"TRADITIONAL ISD/CSD","Male",2110
"2013-2014",13,"LLANO COUNTY","LLANO ISD",150901,"TRADITIONAL ISD/CSD","Female",878
"2013-2014",13,"LLANO COUNTY","LLANO ISD",150901,"TRADITIONAL ISD/CSD","Male",947
"2013-2014",13,"CALDWELL COUNTY","LOCKHART ISD",028902,"TRADITIONAL ISD/CSD","Female",2554
"2013-2014",13,"CALDWELL COUNTY","LOCKHART ISD",028902,"TRADITIONAL ISD/CSD","Male",2576
"2013-2014",17,"FLOYD COUNTY","LOCKNEY ISD",077902,"TRADITIONAL ISD/CSD","Female",247
"2013-2014",17,"FLOYD COUNTY","LOCKNEY ISD",077902,"TRADITIONAL ISD/CSD","Male",258
"2013-2014",15,"MCCULLOCH COUNTY","LOHN ISD",160905,"TRADITIONAL ISD/CSD","Female",54
"2013-2014",15,"MCCULLOCH COUNTY","LOHN ISD",160905,"TRADITIONAL ISD/CSD","Male",49
"2013-2014",12,"LAMPASAS COUNTY","LOMETA ISD",141902,"TRADITIONAL ISD/CSD","Female",152
"2013-2014",12,"LAMPASAS COUNTY","LOMETA ISD",141902,"TRADITIONAL ISD/CSD","Male",161
"2013-2014",02,"NUECES COUNTY","LONDON ISD",178906,"TRADITIONAL ISD/CSD","Female",354
"2013-2014",02,"NUECES COUNTY","LONDON ISD",178906,"TRADITIONAL ISD/CSD","Male",335
"2013-2014",10,"HUNT COUNTY","LONE OAK ISD",116906,"TRADITIONAL ISD/CSD","Female",438
"2013-2014",10,"HUNT COUNTY","LONE OAK ISD",116906,"TRADITIONAL ISD/CSD","Male",529
"2013-2014",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Female",4227
"2013-2014",07,"GREGG COUNTY","LONGVIEW ISD",092903,"TRADITIONAL ISD/CSD","Male",4399
"2013-2014",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Female",59
"2013-2014",17,"GAINES COUNTY","LOOP ISD",083902,"TRADITIONAL ISD/CSD","Male",59
"2013-2014",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Female",66
"2013-2014",14,"MITCHELL COUNTY","LORAINE ISD",168902,"TRADITIONAL ISD/CSD","Male",89
"2013-2014",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Female",829
"2013-2014",12,"MCLENNAN COUNTY","LORENA ISD",161907,"TRADITIONAL ISD/CSD","Male",826
"2013-2014",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Female",154
"2013-2014",17,"CROSBY COUNTY","LORENZO ISD",054902,"TRADITIONAL ISD/CSD","Male",145
"2013-2014",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Female",5133
"2013-2014",01,"CAMERON COUNTY","LOS FRESNOS CISD",031906,"TRADITIONAL ISD/CSD","Male",5398
"2013-2014",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Female",239
"2013-2014",03,"WHARTON COUNTY","LOUISE ISD",241906,"TRADITIONAL ISD/CSD","Male",250
"2013-2014",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Female",1799
"2013-2014",10,"COLLIN COUNTY","LOVEJOY ISD",043919,"TRADITIONAL ISD/CSD","Male",1940
"2013-2014",06,"HOUSTON COUNTY","LOVELADY ISD",113903,"TRADITIONAL ISD/CSD","Female",244
"2013-2014",06,"HOUSTON COUNTY","LOVELADY ISD",113903,"TRADITIONAL ISD/CSD","Male",258
"2013-2014",17,"LUBBOCK COUNTY","LUBBOCK ISD",152901,"TRADITIONAL ISD/CSD","Female",14428
"2013-2014",17,"LUBBOCK COUNTY","LUBBOCK ISD",152901,"TRADITIONAL ISD/CSD","Male",14859
"2013-2014",17,"LUBBOCK COUNTY","LUBBOCK-COOPER ISD",152906,"TRADITIONAL ISD/CSD","Female",2435
"2013-2014",17,"LUBBOCK COUNTY","LUBBOCK-COOPER ISD",152906,"TRADITIONAL ISD/CSD","Male",2530
"2013-2014",14,"JONES COUNTY","LUEDERS-AVOCA ISD",127905,"TRADITIONAL ISD/CSD","Female",51
"2013-2014",14,"JONES COUNTY","LUEDERS-AVOCA ISD",127905,"TRADITIONAL ISD/CSD","Male",74
"2013-2014",07,"ANGELINA COUNTY","LUFKIN ISD",003903,"TRADITIONAL ISD/CSD","Female",4107
"2013-2014",07,"ANGELINA COUNTY","LUFKIN ISD",003903,"TRADITIONAL ISD/CSD","Male",4311
"2013-2014",13,"CALDWELL COUNTY","LULING ISD",028903,"TRADITIONAL ISD/CSD","Female",699
"2013-2014",13,"CALDWELL COUNTY","LULING ISD",028903,"TRADITIONAL ISD/CSD","Male",731
"2013-2014",05,"HARDIN COUNTY","LUMBERTON ISD",100907,"TRADITIONAL ISD/CSD","Female",1825
"2013-2014",05,"HARDIN COUNTY","LUMBERTON ISD",100907,"TRADITIONAL ISD/CSD","Male",1994
"2013-2014",01,"WILLACY COUNTY","LYFORD CISD",245902,"TRADITIONAL ISD/CSD","Female",778
"2013-2014",01,"WILLACY COUNTY","LYFORD CISD",245902,"TRADITIONAL ISD/CSD","Male",809
"2013-2014",20,"ATASCOSA COUNTY","LYTLE ISD",007904,"TRADITIONAL ISD/CSD","Female",860
"2013-2014",20,"ATASCOSA COUNTY","LYTLE ISD",007904,"TRADITIONAL ISD/CSD","Male",903
"2013-2014",10,"KAUFMAN COUNTY","MABANK ISD",129905,"TRADITIONAL ISD/CSD","Female",1643
"2013-2014",10,"KAUFMAN COUNTY","MABANK ISD",129905,"TRADITIONAL ISD/CSD","Male",1751
"2013-2014",06,"MADISON COUNTY","MADISONVILLE CISD",154901,"TRADITIONAL ISD/CSD","Female",1129
"2013-2014",06,"MADISON COUNTY","MADISONVILLE CISD",154901,"TRADITIONAL ISD/CSD","Male",1208
"2013-2014",06,"MONTGOMERY COUNTY","MAGNOLIA ISD",170906,"TRADITIONAL ISD/CSD","Female",5906
"2013-2014",06,"MONTGOMERY COUNTY","MAGNOLIA ISD",170906,"TRADITIONAL ISD/CSD","Male",6302
"2013-2014",04,"GALVESTON COUNTY","MAINLAND PREPARATORY ACADEMY",084801,"OPEN ENROLLMENT CHARTER","Female",230
"2013-2014",04,"GALVESTON COUNTY","MAINLAND PREPARATORY ACADEMY",084801,"OPEN ENROLLMENT CHARTER","Male",182
"2013-2014",07,"HENDERSON COUNTY","MALAKOFF ISD",107906,"TRADITIONAL ISD/CSD","Female",594
"2013-2014",07,"HENDERSON COUNTY","MALAKOFF ISD",107906,"TRADITIONAL ISD/CSD","Male",689
"2013-2014",12,"HILL COUNTY","MALONE ISD",109908,"TRADITIONAL ISD/CSD","Female",53
"2013-2014",12,"HILL COUNTY","MALONE ISD",109908,"TRADITIONAL ISD/CSD","Male",50
"2013-2014",08,"BOWIE COUNTY","MALTA ISD",019910,"TRADITIONAL ISD/CSD","Female",60
"2013-2014",08,"BOWIE COUNTY","MALTA ISD",019910,"TRADITIONAL ISD/CSD","Male",87
"2013-2014",10,"DALLAS COUNTY","MANARA ACADEMY",057844,"OPEN ENROLLMENT CHARTER","Female",274
"2013-2014",10,"DALLAS COUNTY","MANARA ACADEMY",057844,"OPEN ENROLLMENT CHARTER","Male",221
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"TRADITIONAL ISD/CSD","Female",4211
"2013-2014",13,"TRAVIS COUNTY","MANOR ISD",227907,"TRADITIONAL ISD/CSD","Male",4446
"2013-2014",11,"TARRANT COUNTY","MANSFIELD ISD",220908,"TRADITIONAL ISD/CSD","Female",15815
"2013-2014",11,"TARRANT COUNTY","MANSFIELD ISD",220908,"TRADITIONAL ISD/CSD","Male",16964
"2013-2014",18,"BREWSTER COUNTY","MARATHON ISD",022902,"TRADITIONAL ISD/CSD","Female",20
"2013-2014",18,"BREWSTER COUNTY","MARATHON ISD",022902,"TRADITIONAL ISD/CSD","Male",21
"2013-2014",13,"BURNET COUNTY","MARBLE FALLS ISD",027904,"TRADITIONAL ISD/CSD","Female",1970
"2013-2014",13,"BURNET COUNTY","MARBLE FALLS ISD",027904,"TRADITIONAL ISD/CSD","Male",2033
"2013-2014",18,"PRESIDIO COUNTY","MARFA ISD",189901,"TRADITIONAL ISD/CSD","Female",164
"2013-2014",18,"PRESIDIO COUNTY","MARFA ISD",189901,"TRADITIONAL ISD/CSD","Male",192
"2013-2014",13,"GUADALUPE COUNTY","MARION ISD",094904,"TRADITIONAL ISD/CSD","Female",633
"2013-2014",13,"GUADALUPE COUNTY","MARION ISD",094904,"TRADITIONAL ISD/CSD","Male",710
"2013-2014",12,"FALLS COUNTY","MARLIN ISD",073903,"TRADITIONAL ISD/CSD","Female",458
"2013-2014",12,"FALLS COUNTY","MARLIN ISD",073903,"TRADITIONAL ISD/CSD","Male",507
"2013-2014",07,"HARRISON COUNTY","MARSHALL ISD",102902,"TRADITIONAL ISD/CSD","Female",2698
"2013-2014",07,"HARRISON COUNTY","MARSHALL ISD",102902,"TRADITIONAL ISD/CSD","Male",2843
"2013-2014",12,"MCLENNAN COUNTY","MART ISD",161908,"TRADITIONAL ISD/CSD","Female",248
"2013-2014",12,"MCLENNAN COUNTY","MART ISD",161908,"TRADITIONAL ISD/CSD","Male",239
"2013-2014",07,"VAN ZANDT COUNTY","MARTINS MILL ISD",234905,"TRADITIONAL ISD/CSD","Female",246
"2013-2014",07,"VAN ZANDT COUNTY","MARTINS MILL ISD",234905,"TRADITIONAL ISD/CSD","Male",244
"2013-2014",07,"NACOGDOCHES COUNTY","MARTINSVILLE ISD",174909,"TRADITIONAL ISD/CSD","Female",173
"2013-2014",07,"NACOGDOCHES COUNTY","MARTINSVILLE ISD",174909,"TRADITIONAL ISD/CSD","Male",202
"2013-2014",15,"MASON COUNTY","MASON ISD",157901,"TRADITIONAL ISD/CSD","Female",338
"2013-2014",15,"MASON COUNTY","MASON ISD",157901,"TRADITIONAL ISD/CSD","Male",368
"2013-2014",03,"MATAGORDA COUNTY","MATAGORDA ISD",158904,"TRADITIONAL ISD/CSD","Female",80
"2013-2014",03,"MATAGORDA COUNTY","MATAGORDA ISD",158904,"TRADITIONAL ISD/CSD","Male",123
"2013-2014",02,"SAN PATRICIO COUNTY","MATHIS ISD",205904,"TRADITIONAL ISD/CSD","Female",812
"2013-2014",02,"SAN PATRICIO COUNTY","MATHIS ISD",205904,"TRADITIONAL ISD/CSD","Male",876
"2013-2014",08,"BOWIE COUNTY","MAUD ISD",019903,"TRADITIONAL ISD/CSD","Female",213
"2013-2014",08,"BOWIE COUNTY","MAUD ISD",019903,"TRADITIONAL ISD/CSD","Male",269
"2013-2014",15,"BROWN COUNTY","MAY ISD",025905,"TRADITIONAL ISD/CSD","Female",117
"2013-2014",15,"BROWN COUNTY","MAY ISD",025905,"TRADITIONAL ISD/CSD","Male",145
"2013-2014",10,"ELLIS COUNTY","MAYPEARL ISD",070915,"TRADITIONAL ISD/CSD","Female",511
"2013-2014",10,"ELLIS COUNTY","MAYPEARL ISD",070915,"TRADITIONAL ISD/CSD","Male",526
"2013-2014",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"TRADITIONAL ISD/CSD","Female",12325
"2013-2014",01,"HIDALGO COUNTY","MCALLEN ISD",108906,"TRADITIONAL ISD/CSD","Male",12892
"2013-2014",18,"UPTON COUNTY","MCCAMEY ISD",231901,"TRADITIONAL ISD/CSD","Female",281
"2013-2014",18,"UPTON COUNTY","MCCAMEY ISD",231901,"TRADITIONAL ISD/CSD","Male",265
"2013-2014",13,"BASTROP COUNTY","MCDADE ISD",011905,"TRADITIONAL ISD/CSD","Female",102
"2013-2014",13,"BASTROP COUNTY","MCDADE ISD",011905,"TRADITIONAL ISD/CSD","Male",110
"2013-2014",12,"MCLENNAN COUNTY","MCGREGOR ISD",161909,"TRADITIONAL ISD/CSD","Female",650
"2013-2014",12,"MCLENNAN COUNTY","MCGREGOR ISD",161909,"TRADITIONAL ISD/CSD","Male",744
"2013-2014",10,"COLLIN COUNTY","MCKINNEY ISD",043907,"TRADITIONAL ISD/CSD","Female",11894
"2013-2014",10,"COLLIN COUNTY","MCKINNEY ISD",043907,"TRADITIONAL ISD/CSD","Male",12671
"2013-2014",16,"GRAY COUNTY","MCLEAN ISD",090903,"TRADITIONAL ISD/CSD","Female",110
"2013-2014",16,"GRAY COUNTY","MCLEAN ISD",090903,"TRADITIONAL ISD/CSD","Male",103
"2013-2014",08,"CASS COUNTY","MCLEOD ISD",034906,"TRADITIONAL ISD/CSD","Female",186
"2013-2014",08,"CASS COUNTY","MCLEOD ISD",034906,"TRADITIONAL ISD/CSD","Male",225
"2013-2014",02,"MCMULLEN COUNTY","MCMULLEN COUNTY ISD",162904,"TRADITIONAL ISD/CSD","Female",128
"2013-2014",02,"MCMULLEN COUNTY","MCMULLEN COUNTY ISD",162904,"TRADITIONAL ISD/CSD","Male",117
"2013-2014",17,"TERRY COUNTY","MEADOW ISD",223902,"TRADITIONAL ISD/CSD","Female",177
"2013-2014",17,"TERRY COUNTY","MEADOW ISD",223902,"TRADITIONAL ISD/CSD","Male",148
"2013-2014",20,"KENDALL COUNTY","MEADOWLAND CHARTER SCHOOL",130801,"OPEN ENROLLMENT CHARTER","Female",34
"2013-2014",20,"KENDALL COUNTY","MEADOWLAND CHARTER SCHOOL",130801,"OPEN ENROLLMENT CHARTER","Male",63
"2013-2014",04,"HARRIS COUNTY","MEDICAL CENTER CHARTER SCHOOL",101801,"OPEN ENROLLMENT CHARTER","Female",164
"2013-2014",04,"HARRIS COUNTY","MEDICAL CENTER CHARTER SCHOOL",101801,"OPEN ENROLLMENT CHARTER","Male",142
"2013-2014",20,"BANDERA COUNTY","MEDINA ISD",010901,"TRADITIONAL ISD/CSD","Female",141
"2013-2014",20,"BANDERA COUNTY","MEDINA ISD",010901,"TRADITIONAL ISD/CSD","Male",129
"2013-2014",20,"MEDINA COUNTY","MEDINA VALLEY ISD",163908,"TRADITIONAL ISD/CSD","Female",1876
"2013-2014",20,"MEDINA COUNTY","MEDINA VALLEY ISD",163908,"TRADITIONAL ISD/CSD","Male",2002
"2013-2014",10,"COLLIN COUNTY","MELISSA ISD",043908,"TRADITIONAL ISD/CSD","Female",931
"2013-2014",10,"COLLIN COUNTY","MELISSA ISD",043908,"TRADITIONAL ISD/CSD","Male",964
"2013-2014",16,"HALL COUNTY","MEMPHIS ISD",096904,"TRADITIONAL ISD/CSD","Female",236
"2013-2014",16,"HALL COUNTY","MEMPHIS ISD",096904,"TRADITIONAL ISD/CSD","Male",273
"2013-2014",15,"MENARD COUNTY","MENARD ISD",164901,"TRADITIONAL ISD/CSD","Female",153
"2013-2014",15,"MENARD COUNTY","MENARD ISD",164901,"TRADITIONAL ISD/CSD","Male",164
"2013-2014",01,"HIDALGO COUNTY","MERCEDES ISD",108907,"TRADITIONAL ISD/CSD","Female",2759
"2013-2014",01,"HIDALGO COUNTY","MERCEDES ISD",108907,"TRADITIONAL ISD/CSD","Male",3002
"2013-2014",12,"BOSQUE COUNTY","MERIDIAN ISD",018902,"TRADITIONAL ISD/CSD","Female",253
"2013-2014",12,"BOSQUE COUNTY","MERIDIAN ISD",018902,"TRADITIONAL ISD/CSD","Male",270
"2013-2014",13,"WILLIAMSON COUNTY","MERIDIAN WORLD SCHOOL LLC",246801,"OPEN ENROLLMENT CHARTER","Female",492
"2013-2014",13,"WILLIAMSON COUNTY","MERIDIAN WORLD SCHOOL LLC",246801,"OPEN ENROLLMENT CHARTER","Male",483
"2013-2014",14,"TAYLOR COUNTY","MERKEL ISD",221904,"TRADITIONAL ISD/CSD","Female",608
"2013-2014",14,"TAYLOR COUNTY","MERKEL ISD",221904,"TRADITIONAL ISD/CSD","Male",572
"2013-2014",10,"DALLAS COUNTY","MESQUITE ISD",057914,"TRADITIONAL ISD/CSD","Female",19422
"2013-2014",10,"DALLAS COUNTY","MESQUITE ISD",057914,"TRADITIONAL ISD/CSD","Male",20487
"2013-2014",12,"LIMESTONE COUNTY","MEXIA ISD",147903,"TRADITIONAL ISD/CSD","Female",885
"2013-2014",12,"LIMESTONE COUNTY","MEXIA ISD",147903,"TRADITIONAL ISD/CSD","Male",1094
"2013-2014",04,"HARRIS COUNTY","MEYERPARK ELEMENTARY",101855,"OPEN ENROLLMENT CHARTER","Female",90
"2013-2014",04,"HARRIS COUNTY","MEYERPARK ELEMENTARY",101855,"OPEN ENROLLMENT CHARTER","Male",109
"2013-2014",03,"DEWITT COUNTY","MEYERSVILLE ISD",062906,"TRADITIONAL ISD/CSD","Female",65
"2013-2014",03,"DEWITT COUNTY","MEYERSVILLE ISD",062906,"TRADITIONAL ISD/CSD","Male",51
"2013-2014",16,"ROBERTS COUNTY","MIAMI ISD",197902,"TRADITIONAL ISD/CSD","Female",99
"2013-2014",16,"ROBERTS COUNTY","MIAMI ISD",197902,"TRADITIONAL ISD/CSD","Male",113
"2013-2014",18,"MIDLAND COUNTY","MIDLAND ACADEMY CHARTER SCHOOL",165802,"OPEN ENROLLMENT CHARTER","Female",232
"2013-2014",18,"MIDLAND COUNTY","MIDLAND ACADEMY CHARTER SCHOOL",165802,"OPEN ENROLLMENT CHARTER","Male",237
"2013-2014",18,"MIDLAND COUNTY","MIDLAND ISD",165901,"TRADITIONAL ISD/CSD","Female",11274
"2013-2014",18,"MIDLAND COUNTY","MIDLAND ISD",165901,"TRADITIONAL ISD/CSD","Male",12286
"2013-2014",10,"ELLIS COUNTY","MIDLOTHIAN ISD",070908,"TRADITIONAL ISD/CSD","Female",3748
"2013-2014",10,"ELLIS COUNTY","MIDLOTHIAN ISD",070908,"TRADITIONAL ISD/CSD","Male",3972
"2013-2014",01,"HIDALGO COUNTY","MIDVALLEY ACADEMY CHARTER DISTRICT",108804,"OPEN ENROLLMENT CHARTER","Female",228
"2013-2014",01,"HIDALGO COUNTY","MIDVALLEY ACADEMY CHARTER DISTRICT",108804,"OPEN ENROLLMENT CHARTER","Male",183
"2013-2014",09,"CLAY COUNTY","MIDWAY ISD",039905,"TRADITIONAL ISD/CSD","Female",47
"2013-2014",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"TRADITIONAL ISD/CSD","Female",3671
"2013-2014",09,"CLAY COUNTY","MIDWAY ISD",039905,"TRADITIONAL ISD/CSD","Male",59
"2013-2014",12,"MCLENNAN COUNTY","MIDWAY ISD",161903,"TRADITIONAL ISD/CSD","Male",3785
"2013-2014",06,"MILAM COUNTY","MILANO ISD",166903,"TRADITIONAL ISD/CSD","Female",202
"2013-2014",06,"MILAM COUNTY","MILANO ISD",166903,"TRADITIONAL ISD/CSD","Male",230
"2013-2014",12,"NAVARRO COUNTY","MILDRED ISD",175910,"TRADITIONAL ISD/CSD","Female",350
"2013-2014",12,"NAVARRO COUNTY","MILDRED ISD",175910,"TRADITIONAL ISD/CSD","Male",357
"2013-2014",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Female",206
"2013-2014",15,"RUNNELS COUNTY","MILES ISD",200902,"TRADITIONAL ISD/CSD","Male",230
"2013-2014",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Female",105
"2013-2014",10,"ELLIS COUNTY","MILFORD ISD",070909,"TRADITIONAL ISD/CSD","Male",141
"2013-2014",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Female",136
"2013-2014",08,"HOPKINS COUNTY","MILLER GROVE ISD",112907,"TRADITIONAL ISD/CSD","Male",119
"2013-2014",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Female",393
"2013-2014",11,"PARKER COUNTY","MILLSAP ISD",184904,"TRADITIONAL ISD/CSD","Male",445
"2013-2014",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Female",825
"2013-2014",07,"WOOD COUNTY","MINEOLA ISD",250903,"TRADITIONAL ISD/CSD","Male",784
"2013-2014",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Female",1632
"2013-2014",11,"PALO PINTO COUNTY","MINERAL WELLS ISD",182903,"TRADITIONAL ISD/CSD","Male",1709
"2013-2014",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Female",7320
"2013-2014",01,"HIDALGO COUNTY","MISSION CISD",108908,"TRADITIONAL ISD/CSD","Male",8052
"2013-2014",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Female",1094
"2013-2014",18,"WARD COUNTY","MONAHANS-WICKETT-PYOTE ISD",238902,"TRADITIONAL ISD/CSD","Male",1114
"2013-2014",09,"MONTAGUE COUNTY","MONTAGUE ISD",169908,"TRADITIONAL ISD/CSD","Female",65
"2013-2014",09,"MONTAGUE COUNTY","MONTAGUE ISD",169908,"TRADITIONAL ISD/CSD","Male",44
"2013-2014",01,"HIDALGO COUNTY","MONTE ALTO ISD",108915,"TRADITIONAL ISD/CSD","Female",494
"2013-2014",01,"HIDALGO COUNTY","MONTE ALTO ISD",108915,"TRADITIONAL ISD/CSD","Male",529
"2013-2014",06,"MONTGOMERY COUNTY","MONTGOMERY ISD",170903,"TRADITIONAL ISD/CSD","Female",3641
"2013-2014",06,"MONTGOMERY COUNTY","MONTGOMERY ISD",170903,"TRADITIONAL ISD/CSD","Male",3901
"2013-2014",12,"MCLENNAN COUNTY","MOODY ISD",161910,"TRADITIONAL ISD/CSD","Female",330
"2013-2014",12,"MCLENNAN COUNTY","MOODY ISD",161910,"TRADITIONAL ISD/CSD","Male",349
"2013-2014",14,"SHACKELFORD COUNTY","MORAN ISD",209902,"TRADITIONAL ISD/CSD","Female",56
"2013-2014",14,"SHACKELFORD COUNTY","MORAN ISD",209902,"TRADITIONAL ISD/CSD","Male",47
"2013-2014",12,"BOSQUE COUNTY","MORGAN ISD",018903,"TRADITIONAL ISD/CSD","Female",51
